[20:10:37:442988] [T 17228] [info] Executing serverless-rdma test C++ interface.! 
[20:10:37:446641] [T 17228] [info] Listening on device mlx5_1, port 10008 
[20:10:37:985912] [T 17232] [info] Background thread starts waiting for events 
Input 0 Data: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
Input 1 Data: 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
[20:10:37:986077] [T 17228] [info] Non-Blocking execution, pause 500000, size 10485760, write? false 
[20:10:42:242386] [T 17228] [info] Done read 0, sleep 
[20:11:32:247989] [T 17228] [info] Done read 100, sleep 
[20:12:22:253321] [T 17228] [info] Done read 200, sleep 
[20:13:12:258646] [T 17228] [info] Done read 300, sleep 
[20:14:02:263907] [T 17228] [info] Done read 400, sleep 
[20:14:52:268405] [T 17228] [info] Done read 500, sleep 
[20:15:42:272837] [T 17228] [info] Done read 600, sleep 
[20:16:32:278018] [T 17228] [info] Done read 700, sleep 
[20:17:22:283652] [T 17228] [info] Done read 800, sleep 
[20:18:12:288182] [T 17228] [info] Done read 900, sleep 
[20:19:02:292533] [T 17228] [info] Done read 1000, sleep 
[20:19:52:296927] [T 17228] [info] Done read 1100, sleep 
[20:20:42:301315] [T 17228] [info] Done read 1200, sleep 
[20:21:32:305752] [T 17228] [info] Done read 1300, sleep 
[20:22:22:310097] [T 17228] [info] Done read 1400, sleep 
[20:23:12:314549] [T 17228] [info] Done read 1500, sleep 
[20:24:02:318894] [T 17228] [info] Done read 1600, sleep 
[20:24:52:323299] [T 17228] [info] Done read 1700, sleep 
[20:25:42:327677] [T 17228] [info] Done read 1800, sleep 
[20:26:32:332087] [T 17228] [info] Done read 1900, sleep 
[20:27:22:336491] [T 17228] [info] Done read 2000, sleep 
[20:28:12:341541] [T 17228] [info] Done read 2100, sleep 
[20:29:02:345932] [T 17228] [info] Done read 2200, sleep 
[20:29:52:350231] [T 17228] [info] Done read 2300, sleep 
[20:30:42:354585] [T 17228] [info] Done read 2400, sleep 
[20:31:32:358966] [T 17228] [info] Done read 2500, sleep 
[20:32:22:363394] [T 17228] [info] Done read 2600, sleep 
[20:33:12:367755] [T 17228] [info] Done read 2700, sleep 
[20:34:02:372085] [T 17228] [info] Done read 2800, sleep 
[20:34:52:376469] [T 17228] [info] Done read 2900, sleep 
[20:35:42:380696] [T 17228] [info] Done read 3000, sleep 
[20:36:32:385000] [T 17228] [info] Done read 3100, sleep 
[20:37:22:389283] [T 17228] [info] Done read 3200, sleep 
[20:38:12:393612] [T 17228] [info] Done read 3300, sleep 
[20:39:02:397891] [T 17228] [info] Done read 3400, sleep 
[20:39:52:402219] [T 17228] [info] Done read 3500, sleep 
[20:40:42:406590] [T 17228] [info] Done read 3600, sleep 
[20:41:32:410849] [T 17228] [info] Done read 3700, sleep 
[20:42:22:415131] [T 17228] [info] Done read 3800, sleep 
[20:43:12:419428] [T 17228] [info] Done read 3900, sleep 
[20:44:02:423680] [T 17228] [info] Done read 4000, sleep 
[20:44:52:428062] [T 17228] [info] Done read 4100, sleep 
[20:45:42:432282] [T 17228] [info] Done read 4200, sleep 
[20:46:32:436543] [T 17228] [info] Done read 4300, sleep 
[20:47:22:440805] [T 17228] [info] Done read 4400, sleep 
[20:48:12:445076] [T 17228] [info] Done read 4500, sleep 
[20:49:02:449398] [T 17228] [info] Done read 4600, sleep 
[20:49:52:453642] [T 17228] [info] Done read 4700, sleep 
[20:50:42:457968] [T 17228] [info] Done read 4800, sleep 
[20:51:32:462363] [T 17228] [info] Done read 4900, sleep 
[20:52:22:466719] [T 17228] [info] Done read 5000, sleep 
[20:53:12:470916] [T 17228] [info] Done read 5100, sleep 
[20:54:02:475196] [T 17228] [info] Done read 5200, sleep 
[20:54:52:479432] [T 17228] [info] Done read 5300, sleep 
[20:55:42:483649] [T 17228] [info] Done read 5400, sleep 
[20:56:32:487849] [T 17228] [info] Done read 5500, sleep 
[20:57:22:492324] [T 17228] [info] Done read 5600, sleep 
[20:58:12:497073] [T 17228] [info] Done read 5700, sleep 
[20:59:02:501881] [T 17228] [info] Done read 5800, sleep 
[20:59:52:506514] [T 17228] [info] Done read 5900, sleep 
[21:00:42:511331] [T 17228] [info] Done read 6000, sleep 
[21:01:32:515693] [T 17228] [info] Done read 6100, sleep 
[21:02:22:519831] [T 17228] [info] Done read 6200, sleep 
[21:03:12:524053] [T 17228] [info] Done read 6300, sleep 
[21:04:02:528360] [T 17228] [info] Done read 6400, sleep 
[21:04:52:532688] [T 17228] [info] Done read 6500, sleep 
[21:05:42:537016] [T 17228] [info] Done read 6600, sleep 
[21:06:32:541315] [T 17228] [info] Done read 6700, sleep 
[21:07:22:545652] [T 17228] [info] Done read 6800, sleep 
[21:08:12:550209] [T 17228] [info] Done read 6900, sleep 
[21:09:02:554678] [T 17228] [info] Done read 7000, sleep 
[21:09:52:559316] [T 17228] [info] Done read 7100, sleep 
[21:10:42:564123] [T 17228] [info] Done read 7200, sleep 
[21:11:32:568622] [T 17228] [info] Done read 7300, sleep 
[21:12:22:573251] [T 17228] [info] Done read 7400, sleep 
[21:13:12:577971] [T 17228] [info] Done read 7500, sleep 
[21:14:02:582600] [T 17228] [info] Done read 7600, sleep 
[21:14:52:587195] [T 17228] [info] Done read 7700, sleep 
[21:15:42:591833] [T 17228] [info] Done read 7800, sleep 
[21:16:32:596446] [T 17228] [info] Done read 7900, sleep 
[21:17:22:601057] [T 17228] [info] Done read 8000, sleep 
[21:18:12:605728] [T 17228] [info] Done read 8100, sleep 
[21:19:02:610280] [T 17228] [info] Done read 8200, sleep 
[21:19:52:614855] [T 17228] [info] Done read 8300, sleep 
[21:20:42:619492] [T 17228] [info] Done read 8400, sleep 
[21:21:32:624090] [T 17228] [info] Done read 8500, sleep 
[21:22:22:628675] [T 17228] [info] Done read 8600, sleep 
[21:23:12:633334] [T 17228] [info] Done read 8700, sleep 
[21:24:02:637933] [T 17228] [info] Done read 8800, sleep 
[21:24:52:642459] [T 17228] [info] Done read 8900, sleep 
[21:25:42:646999] [T 17228] [info] Done read 9000, sleep 
[21:26:32:651581] [T 17228] [info] Done read 9100, sleep 
[21:27:22:656140] [T 17228] [info] Done read 9200, sleep 
[21:28:12:660753] [T 17228] [info] Done read 9300, sleep 
[21:29:02:665271] [T 17228] [info] Done read 9400, sleep 
